seg_id,orientation,line_coord,seg_idx,x0,y0,x1,y1,class
1609,h,4182500,14,551300,4182500,551400,4182500,local
1610,h,4182500,15,551400,4182500,551500,4182500,local
1611,h,4182500,16,551500,4182500,551600,4182500,local
1612,h,4182500,17,551600,4182500,551700,4182500,local
1613,h,4182500,18,551700,4182500,551800,4182500,local
1614,h,4182500,19,551800,4182500,551900,4182500,local
1615,h,4182500,20,551900,4182500,552000,4182500,local
1616,h,4182500,21,552000,4182500,552100,4182500,local
1617,h,4182500,22,552100,4182500,552200,4182500,local
1618,h,4182500,23,552200,4182500,552300,4182500,local
1619,h,4182500,24,552300,4182500,552400,4182500,local
1620,h,4182500,25,552400,4182500,552500,4182500,local
1621,h,4182500,26,552500,4182500,552600,4182500,local
1622,h,4182500,27,552600,4182500,552700,4182500,local
1623,h,4182500,28,552700,4182500,552800,4182500,local
1624,h,4182500,29,552800,4182500,552900,4182500,local
1625,h,4182600,1,550000,4182600,550100,4182600,collector
1626,h,4182600,2,550100,4182600,550200,4182600,collector
1627,h,4182600,3,550200,4182600,550300,4182600,collector
1628,h,4182600,4,550300,4182600,550400,4182600,collector
1629,h,4182600,5,550400,4182600,550500,4182600,collector
1630,h,4182600,6,550500,4182600,550600,4182600,collector
1631,h,4182600,7,550600,4182600,550700,4182600,collector
1632,h,4182600,8,550700,4182600,550800,4182600,collector
1633,h,4182600,9,550800,4182600,550900,4182600,collector
1634,h,4182600,10,550900,4182600,551000,4182600,collector
1635,h,4182600,11,551000,4182600,551100,4182600,collector
1636,h,4182600,12,551100,4182600,551200,4182600,collector
1637,h,4182600,13,551200,4182600,551300,4182600,collector
1638,h,4182600,14,551300,4182600,551400,4182600,collector
1639,h,4182600,15,551400,4182600,551500,4182600,collector
1640,h,4182600,16,551500,4182600,551600,4182600,collector
1641,h,4182600,17,551600,4182600,551700,4182600,collector
1642,h,4182600,18,551700,4182600,551800,4182600,collector
1643,h,4182600,19,551800,4182600,551900,4182600,collector
1644,h,4182600,20,551900,4182600,552000,4182600,collector
1645,h,4182600,21,552000,4182600,552100,4182600,collector
1646,h,4182600,22,552100,4182600,552200,4182600,collector
1647,h,4182600,23,552200,4182600,552300,4182600,collector
1648,h,4182600,24,552300,4182600,552400,4182600,collector
1649,h,4182600,25,552400,4182600,552500,4182600,collector
1650,h,4182600,26,552500,4182600,552600,4182600,collector
1651,h,4182600,27,552600,4182600,552700,4182600,collector
1652,h,4182600,28,552700,4182600,552800,4182600,collector
1653,h,4182600,29,552800,4182600,552900,4182600,collector
1654,h,4182700,1,550000,4182700,550100,4182700,local
1655,h,4182700,2,550100,4182700,550200,4182700,local
1656,h,4182700,3,550200,4182700,550300,4182700,local
1657,h,4182700,4,550300,4182700,550400,4182700,local
1658,h,4182700,5,550400,4182700,550500,4182700,local
1659,h,4182700,6,550500,4182700,550600,4182700,local
1660,h,4182700,7,550600,4182700,550700,4182700,local
1661,h,4182700,8,550700,4182700,550800,4182700,local
1662,h,4182700,9,550800,4182700,550900,4182700,local
1663,h,4182700,10,550900,4182700,551000,4182700,local
1664,h,4182700,11,551000,4182700,551100,4182700,local
1665,h,4182700,12,551100,4182700,551200,4182700,local
1666,h,4182700,13,551200,4182700,551300,4182700,local
1667,h,4182700,14,551300,4182700,551400,4182700,local
1668,h,4182700,15,551400,4182700,551500,4182700,local
1669,h,4182700,16,551500,4182700,551600,4182700,local
1670,h,4182700,17,551600,4182700,551700,4182700,local
1671,h,4182700,18,551700,4182700,551800,4182700,local
1672,h,4182700,19,551800,4182700,551900,4182700,local
1673,h,4182700,20,551900,4182700,552000,4182700,local
1674,h,4182700,21,552000,4182700,552100,4182700,local
1675,h,4182700,22,552100,4182700,552200,4182700,local
1676,h,4182700,23,552200,4182700,552300,4182700,local
1677,h,4182700,24,552300,4182700,552400,4182700,local
1678,h,4182700,25,552400,4182700,552500,4182700,local
1679,h,4182700,26,552500,4182700,552600,4182700,local
1680,h,4182700,27,552600,4182700,552700,4182700,local
1681,h,4182700,28,552700,4182700,552800,4182700,local
1682,h,4182700,29,552800,4182700,552900,4182700,local
1683,h,4182800,1,550000,4182800,550100,4182800,local
1684,h,4182800,2,550100,4182800,550200,4182800,local
1685,h,4182800,3,550200,4182800,550300,4182800,local
1686,h,4182800,4,550300,4182800,550400,4182800,local
1687,h,4182800,5,550400,4182800,550500,4182800,local
1688,h,4182800,6,550500,4182800,550600,4182800,local
1689,h,4182800,7,550600,4182800,550700,4182800,local
1690,h,4182800,8,550700,4182800,550800,4182800,local
1691,h,4182800,9,550800,4182800,550900,4182800,local
1692,h,4182800,10,550900,4182800,551000,4182800,local
1693,h,4182800,11,551000,4182800,551100,4182800,local
1694,h,4182800,12,551100,4182800,551200,4182800,local
1695,h,4182800,13,551200,4182800,551300,4182800,local
1696,h,4182800,14,551300,4182800,551400,4182800,local
1697,h,4182800,15,551400,4182800,551500,4182800,local
1698,h,4182800,16,551500,4182800,551600,4182800,local
1699,h,4182800,17,551600,4182800,551700,4182800,local
1700,h,4182800,18,551700,4182800,551800,4182800,local
1701,h,4182800,19,551800,4182800,551900,4182800,local
1702,h,4182800,20,551900,4182800,552000,4182800,local
1703,h,4182800,21,552000,4182800,552100,4182800,local
1704,h,4182800,22,552100,4182800,552200,4182800,local
1705,h,4182800,23,552200,4182800,552300,4182800,local
1706,h,4182800,24,552300,4182800,552400,4182800,local
1707,h,4182800,25,552400,4182800,552500,4182800,local
1708,h,4182800,26,552500,4182800,552600,4182800,local
1709,h,4182800,27,552600,4182800,552700,4182800,local
1710,h,4182800,28,552700,4182800,552800,4182800,local
1711,h,4182800,29,552800,4182800,552900,4182800,local
1712,h,4182900,1,550000,4182900,550100,4182900,local
1713,h,4182900,2,550100,4182900,550200,4182900,local
1714,h,4182900,3,550200,4182900,550300,4182900,local
1715,h,4182900,4,550300,4182900,550400,4182900,local
1716,h,4182900,5,550400,4182900,550500,4182900,local
1717,h,4182900,6,550500,4182900,550600,4182900,local
1718,h,4182900,7,550600,4182900,550700,4182900,local
1719,h,4182900,8,550700,4182900,550800,4182900,local
1720,h,4182900,9,550800,4182900,550900,4182900,local
1721,h,4182900,10,550900,4182900,551000,4182900,local
1722,h,4182900,11,551000,4182900,551100,4182900,local
1723,h,4182900,12,551100,4182900,551200,4182900,local
1724,h,4182900,13,551200,4182900,551300,4182900,local
1725,h,4182900,14,551300,4182900,551400,4182900,local
1726,h,4182900,15,551400,4182900,551500,4182900,local
1727,h,4182900,16,551500,4182900,551600,4182900,local
1728,h,4182900,17,551600,4182900,551700,4182900,local
1729,h,4182900,18,551700,4182900,551800,4182900,local
1730,h,4182900,19,551800,4182900,551900,4182900,local
1731,h,4182900,20,551900,4182900,552000,4182900,local
1732,h,4182900,21,552000,4182900,552100,4182900,local
1733,h,4182900,22,552100,4182900,552200,4182900,local
1734,h,4182900,23,552200,4182900,552300,4182900,local
1735,h,4182900,24,552300,4182900,552400,4182900,local
1736,h,4182900,25,552400,4182900,552500,4182900,local
1737,h,4182900,26,552500,4182900,552600,4182900,local
1738,h,4182900,27,552600,4182900,552700,4182900,local
1739,h,4182900,28,552700,4182900,552800,4182900,local
1740,h,4182900,29,552800,4182900,552900,4182900,local
1741,v,551487,1,551487,4180000,551487,4180100,freeway
1742,v,551487,2,551487,4180100,551487,4180200,freeway
1743,v,551487,3,551487,4180200,551487,4180300,freeway
1744,v,551487,4,551487,4180300,551487,4180400,freeway
1745,v,551487,5,551487,4180400,551487,4180500,freeway
1746,v,551487,6,551487,4180500,551487,4180600,freeway
1747,v,551487,7,551487,4180600,551487,4180700,freeway
1748,v,551487,8,551487,4180700,551487,4180800,freeway
1749,v,551487,9,551487,4180800,551487,4180900,freeway
1750,v,551487,10,551487,4180900,551487,4181000,freeway
1751,v,551487,11,551487,4181000,551487,4181100,freeway
1752,v,551487,12,551487,4181100,551487,4181200,freeway
1753,v,551487,13,551487,4181200,551487,4181300,freeway
1754,v,551487,14,551487,4181300,551487,4181400,freeway
1755,v,551487,15,551487,4181400,551487,4181500,freeway
1756,v,551487,16,551487,4181500,551487,4181600,freeway
1757,v,551487,17,551487,4181600,551487,4181700,freeway
1758,v,551487,18,551487,4181700,551487,4181800,freeway
1759,v,551487,19,551487,4181800,551487,4181900,freeway
1760,v,551487,20,551487,4181900,551487,4182000,freeway
1761,v,551487,21,551487,4182000,551487,4182100,freeway
1762,v,551487,22,551487,4182100,551487,4182200,freeway
1763,v,551487,23,551487,4182200,551487,4182300,freeway
1764,v,551487,24,551487,4182300,551487,4182400,freeway
1765,v,551487,25,551487,4182400,551487,4182500,freeway
1766,v,551487,26,551487,4182500,551487,4182600,freeway
1767,v,551487,27,551487,4182600,551487,4182700,freeway
1768,v,551487,28,551487,4182700,551487,4182800,freeway
1769,v,551487,29,551487,4182800,551487,4182900,freeway
